level,question_id,question_text,question_code,question_type,difficulty,correct_answer,explanation,all_options,all_options_text,option_a_label,option_a_text,option_a_wrong_count,option_b_label,option_b_text,option_b_wrong_count,option_c_label,option_c_text,option_c_wrong_count,option_d_label,option_d_text,option_d_wrong_count,wrong_count,total_attempts,correct_count,wrong_rate,correct_rate,rank_in_level,most_wrong_option_value,most_wrong_option_label,most_wrong_option_text,most_wrong_option_count
4,933,运行下面代码片段的结果是（ ）。,"int x = 20;
int y = 24;
int* p = &x;
int* q = &y;

p = q;",code,medium,D,代码中 p 指向 x，q 指向 y。执行 p = q 后，p 指向 y。因此，p 指向了 q 所指向的地址。,A: 将 y 赋值为24 (错误16次); B: 将 x 赋值为20 (错误0次); C: 将 p 指向 x 的地址 (错误3次); D: 将 p 指向 q 所指向的地址 (错误0次),A: 将 y 赋值为24; B: 将 x 赋值为20; C: 将 p 指向 x 的地址; D: 将 p 指向 q 所指向的地址,A,将 y 赋值为24,16,B,将 x 赋值为20,0,C,将 p 指向 x 的地址,3,D,将 p 指向 q 所指向的地址,0,19,37,18,51.35,48.65,32,A,A,将 y 赋值为24,16
4,1546,函数参数传递过程中，如果传常量值、常量引用和常量指针都是不能被修改的，它们可以防止函数对实参的值或地址进行修改。,,text,medium,A,const修饰的参数（如const int、const int&、const int*）在函数内部不可修改，有效保护实参数据安全。,A: 正确 (错误0次); B: 错误 (错误19次),A: 正确; B: 错误,A,正确,0,B,错误,19,,,0,,,0,19,37,18,51.35,48.65,35,B,B,错误,19
4,1330,关于结构体初始化，以下哪个选项中正确的是（   ）。,"struct Point {int x,y};",code,easy,B,"选项 A：(1,2)是逗号表达式，值为 2，结构体初始化不能用圆括号，错误。
选项 B：{1,2}是聚合初始化（aggregate initialization），适用于结构体（无自定义构造函数时），按成员顺序赋值（x=1，y=2），正确。
选项 C：new用于动态分配内存，返回指针（如Point* p = new Point{1,2};），直接赋值给Point p（非指针）会类型不匹配，错误。
选项 D：<1,2>是模板参数语法，不用于结构体初始化，错误。","A: Point p = (1,2) (错误9次); B: Point p = {1,2} (错误0次); C: Point p = new {1,2} (错误7次); D: Point p = <1,2> (错误2次)","A: Point p = (1,2); B: Point p = {1,2}; C: Point p = new {1,2}; D: Point p = <1,2>",A,"Point p = (1,2)",9,B,"Point p = {1,2}",0,C,"Point p = new {1,2}",7,D,"Point p = <1,2>",2,18,59,41,30.51,69.49,39,A,A,"Point p = (1,2)",9
4,1346,"对整数数组{4, 1, 3, 1, 5, 2}进行冒泡排序（将最大元素放到最后），执行一轮之后是{4, 1, 3, 1, 2, 5}。",,text,medium,错误,"执行一轮冒泡排序（将最大元素放到最后）时，会从数组首部开始相邻比较，较大者向后移动。对{4, 1, 3, 1, 5, 2}进行一轮扫描：4与1交换得{1,4,3,1,5,2}；4与3交换得{1,3,4,1,5,2}；4与1交换得{1,3,1,4,5,2}；4与5比较不交换；5与2交换得{1,3,1,4,2,5}。最终结果应为{1,3,1,4,2,5}，而非题目中的{4,1,3,1,2,5}，因此原说法错误。",A: 正确 (错误18次); B: 错误 (错误0次),A: 正确; B: 错误,A,正确,0,B,错误,0,,,0,,,0,18,59,41,30.51,69.49,40,正确,A,正确,18
4,932,运行下面代码，屏幕上输出是（ ）。,"int arr[3] = {24, 9, 7};
int* p = arr;
p++;
cout << *p << endl;",code,medium,B,"数组 arr 初始化为 {24, 9, 7}，指针 p 指向 arr 的第一个元素 24。p++ 后，指针指向 arr[1]，即 9。因此输出为 9。",A: 24 (错误15次); B: 9 (错误0次); C: 7 (错误1次); D: 不确定 (错误2次),A: 24; B: 9; C: 7; D: 不确定,A,24,15,B,9,0,C,7,1,D,不确定,2,18,37,19,48.65,51.35,38,A,A,24,15
4,1543,引用是一个指针常量。,,text,hard,A,引用在底层实现上类似于指针常量（如int* const），一旦绑定就不能更改指向，且必须初始化。虽然机制类似，但语法和用途不同。,A: 正确 (错误0次); B: 错误 (错误18次),A: 正确; B: 错误,A,正确,0,B,错误,18,,,0,,,0,18,37,19,48.65,51.35,42,B,B,错误,18
4,1540,下面程序中，如果语句 cout<<p<<endl; 输出的是0x6ffe00，则cout<<++p<<endl;输出的是（）,"#include <iostream>
using namespace std;
int main() {
    int x[10][10][10] = {{0}};
    int *p;
    p = &x[0][0][0];
    cout << p << endl;
    cout << ++p << endl;
    return 0;
}",code,hard,D,p是指向int的指针，初始指向0x6ffe00。++p会使指针前进一个int大小（通常为4字节），所以新地址为0x6ffe00 + 4 = 0x6ffe04。,A: 0x6ffe0c (错误10次); B: 0x6ffe09 (错误7次); C: 0x6ffe06 (错误1次); D: 0x6ffe04 (错误0次),A: 0x6ffe0c; B: 0x6ffe09; C: 0x6ffe06; D: 0x6ffe04,A,0x6ffe0c,10,B,0x6ffe09,7,C,0x6ffe06,1,D,0x6ffe04,0,18,37,19,48.65,51.35,41,A,A,0x6ffe0c,10
4,908,在C++中，如果希望通过函数修改传入的结构体对象的内容，应该使用哪种参数传递方式？,,text,easy,C,在C++中，如果希望通过函数修改传入的结构体对象的内容，应该使用引用传递或指针传递。选项C正确。选项A错误，因为值传递不能修改原始对象；选项B错误，同理；选项D错误，因为引用传递也可以修改原始对象。,A: 值传递或引用传递 (错误10次); B: 值传递或指针传递 (错误7次); C: 引用传递或指针传递 (错误0次); D: 仅指针传递 (错误1次),A: 值传递或引用传递; B: 值传递或指针传递; C: 引用传递或指针传递; D: 仅指针传递,A,值传递或引用传递,10,B,值传递或指针传递,7,C,引用传递或指针传递,0,D,仅指针传递,1,18,37,19,48.65,51.35,37,A,A,值传递或引用传递,10
4,906,在C++中，int arr[3][4] 和 int* arr = new int[12]均可模拟一个3行4列的二维数组。关于这两种方式，下面说法错误的是（ ）。,,text,easy,D,选项D错误，因为int arr[3][4]是在栈上分配空间，当函数返回时会自动释放；而int* arr = new int[12]是在堆上分配空间，需要手动释放(delete[] arr)，不会自动释放。选项A和B分别描述了栈和堆的特点，正确。选项C正确，两种方式申请的内存空间都是连续的。,A: int arr[3][4]在栈上分配空间，适合数组较小的情况 (错误9次); B: int* arr = new int[12]在堆上分配空间，数组较大时也适用 (错误4次); C: 这两种方式申请的内存空间都是连续的 (错误5次); D: 这两种方式申请的内存都能自动释放 (错误0次),A: int arr[3][4]在栈上分配空间，适合数组较小的情况; B: int* arr = new int[12]在堆上分配空间，数组较大时也适用; C: 这两种方式申请的内存空间都是连续的; D: 这两种方式申请的内存都能自动释放,A,int arr[3][4]在栈上分配空间，适合数组较小的情况,9,B,int* arr = new int[12]在堆上分配空间，数组较大时也适用,4,C,这两种方式申请的内存空间都是连续的,5,D,这两种方式申请的内存都能自动释放,0,18,37,19,48.65,51.35,36,A,A,int arr[3][4]在栈上分配空间，适合数组较小的情况,9
4,1331,运行如下代码会输出（  ）。,"#include <iostream>
#include <string>
using namespace std;

struct Cat {
    string name;
    int age;
};

void birthday(Cat& c) {
    c.age++;
}

int main() {
    Cat kitty{""Mimi"", 2};
    birthday(kitty);
    cout << kitty.name << "" "" << kitty.age;
}",code,medium,B,"结构体Cat kitty{""Mimi"", 2}初始化name为 “Mimi”，age为 2。
函数birthday(Cat& c)的参数c是kitty的引用（而非副本），c.age++直接修改kitty的age，变为 3。
主函数输出kitty.name（“Mimi”）和kitty.age（3），即 “Mimi 3”。",A: Mimi 2 (错误15次); B: Mimi 3 (错误0次); C: kitty 3 (错误2次); D: kitty 2 (错误0次),A: Mimi 2; B: Mimi 3; C: kitty 3; D: kitty 2,A,Mimi 2,15,B,Mimi 3,0,C,kitty 3,2,D,kitty 2,0,17,59,42,28.81,71.19,44,A,A,Mimi 2,15
4,1341,以下C++代码合法。,"struct Student {
    string name;
    int age;
    float score;
};
Student* students = new Student[20];",code,medium,正确,"代码合法，因为定义了一个包含string、int和float成员的结构体Student，随后使用new操作符动态分配了20个Student对象的数组，并将返回的指针赋给Student类型的指针变量students。
C++允许通过new创建对象数组，且结构体类型支持默认构造（对于string会自动调用构造函数），因此该代码语法正确，能够成功编译运行。",A: 正确 (错误0次); B: 错误 (错误17次),A: 正确; B: 错误,A,正确,0,B,错误,0,,,0,,,0,17,59,42,28.81,71.19,45,错误,B,错误,17
4,910,运行如下代码会输出（ ）。,"int value = 100;

void print1() {
    int value = 50;
    cout << value << "" "";
    cout << ::value << "" "";
}

void print2() {
    cout << value << "" "";
}

print1();
print2();",code,easy,C,代码中定义了一个全局变量value = 100。print1()函数中定义了一个局部变量value = 50，输出局部变量value和全局变量::value，分别是50和100。print2()函数直接输出全局变量value = 100。因此输出为50 100 100。选项C正确。,A: 100 100 100 (错误7次); B: 50 50 50 (错误5次); C: 50 100 100 (错误0次); D: 50 50 100 (错误5次),A: 100 100 100; B: 50 50 50; C: 50 100 100; D: 50 50 100,A,100 100 100,7,B,50 50 50,5,C,50 100 100,0,D,50 50 100,5,17,37,20,45.95,54.05,43,A,A,100 100 100,7
4,1547,下面代码输出的值等于0。,"#include <iostream>
using namespace std;
int main() {
    int *p = NULL;
    cout << p << endl;
}",code,easy,A,当指针被赋值为 NULL 时，表示它不指向任何有效的内存地址，其值为 0。代码中 `int *p = NULL;` 将指针 p 初始化为空指针，其数值为 0。在输出时，`cout << p << endl;` 实际上输出的是指针的值，即 0。因此，程序输出结果为 0，题干描述正确，选项 A 正确。,A: 正确 (错误0次); B: 错误 (错误17次),A: 正确; B: 错误,A,正确,0,B,错误,17,,,0,,,0,17,37,20,45.95,54.05,46,B,B,错误,17
4,920,"下面C++代码的输出是15。

void foo(int x) {
    x += 5;
}
int main() {
    int a = 10;
    foo(a);
    cout << a << endl;
}",,text,easy,B,在C++中，函数参数是按值传递的，这意味着函数内部对参数的修改不会影响原始变量。在foo函数中，x的值被修改为15，但这不会影响main函数中的a变量。因此，输出仍然是10，这个判断题是错误的。,A: 正确 (错误16次); B: 错误 (错误0次),A: 正确; B: 错误,A,正确,16,B,错误,0,,,0,,,0,16,37,21,43.24,56.76,50,A,A,正确,16
4,833,运行下面代码片段后，x和*p的结果分别是（ ）。,"int x = 20;
int* p = &x;
*p = *p + 2;",code,medium,D,p指向x的地址，*p即x的值。*p = *p + 2 等价于 x = x + 2，因此x和*p都变为22。,A: 20 20 (错误6次); B: 20 22 (错误8次); C: 22 20 (错误2次); D: 22 22 (错误0次),A: 20 20; B: 20 22; C: 22 20; D: 22 22,A,20 20,6,B,20 22,8,C,22 20,2,D,22 22,0,16,34,18,47.06,52.94,47,B,B,20 22,8
4,846,函数参数可以通过值传递、引用传递和指针传递，这样函数内对参数的修改可以直接修改传入变量的值。,,text,medium,B,错误。只有引用传递和指针传递可以修改原变量，值传递是副本，不会影响原变量。,A: 正确 (错误16次); B: 错误 (错误0次),A: 正确; B: 错误,A,正确,16,B,错误,0,,,0,,,0,16,34,18,47.06,52.94,49,A,A,正确,16
4,842,"下面哪种方式不能实现将字符串""Welcome to GESP!""输出重定向到文件log.txt（ ）。","#include <fstream>
using namespace std;

// A
freopen(""log.txt"", ""w"", stdout);
cout << ""Welcome to GESP!"" << endl;
fclose(stdout);

// B
std::ofstream outFile(""log.txt"");
outFile << ""Welcome to GESP!"" << endl;
outFile.close();

// C
std::ofstream outFile(""log.txt"");
cout << ""Welcome to GESP!"" << endl;
outFile.close();

// D
ofstream log_file(""log.txt"");
streambuf* org_cout = cout.rdbuf();
cout.rdbuf(log_file.rdbuf());
cout << ""This output will go to the log file."" << endl;
cout.rdbuf(org_cout);",text,hard,C,选项C中虽然打开了文件，但仍然使用cout输出，未将输出流重定向到文件，因此字符串不会写入log.txt。,"A: freopen(""log.txt"", ""w"", stdout);
cout << ""Welcome to GESP!"" << endl;
fclose(stdout); (错误7次); B: std::ofstream outFile(""log.txt"");
outFile << ""Welcome to GESP!"" << endl;
outFile.close(); (错误6次); C: std::ofstream outFile(""log.txt"");
cout << ""Welcome to GESP!"" << endl;
outFile.close(); (错误0次); D: ofstream log_file(""log.txt"");
streambuf* org_cout = cout.rdbuf();
cout.rdbuf(log_file.rdbuf());
cout << ""This output will go to the log file."" << endl;
cout.rdbuf(org_cout); (错误3次)","A: freopen(""log.txt"", ""w"", stdout);
cout << ""Welcome to GESP!"" << endl;
fclose(stdout);; B: std::ofstream outFile(""log.txt"");
outFile << ""Welcome to GESP!"" << endl;
outFile.close();; C: std::ofstream outFile(""log.txt"");
cout << ""Welcome to GESP!"" << endl;
outFile.close();; D: ofstream log_file(""log.txt"");
streambuf* org_cout = cout.rdbuf();
cout.rdbuf(log_file.rdbuf());
cout << ""This output will go to the log file."" << endl;
cout.rdbuf(org_cout);",A,"freopen(""log.txt"", ""w"", stdout);
cout << ""Welcome to GESP!"" << endl;
fclose(stdout);",7,B,"std::ofstream outFile(""log.txt"");
outFile << ""Welcome to GESP!"" << endl;
outFile.close();",6,C,"std::ofstream outFile(""log.txt"");
cout << ""Welcome to GESP!"" << endl;
outFile.close();",0,D,"ofstream log_file(""log.txt"");
streambuf* org_cout = cout.rdbuf();
cout.rdbuf(log_file.rdbuf());
cout << ""This output will go to the log file."" << endl;
cout.rdbuf(org_cout);",3,16,31,15,51.61,48.39,48,A,A,"freopen(""log.txt"", ""w"", stdout);
cout << ""Welcome to GESP!"" << endl;
fclose(stdout);",7
